RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
North  America,United States of America,New Jersey,South Brunswick,50090,2007 Zagora St,New Jersy,Bondwell Betsy,BondwellBetsy@gmail.com,12443874821,10-Jan-11,Purchasing Clerk,Storage,Corsair Vengeance LPX,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,296.47,1163.99,Monnie Walker,"Via Notoriosa 1932 Rd, Firenze, ",1932,monnie.walker@metlife.com,12009811526,Pending,10-Feb-17,70,824.98,110
North  America,United States of America,New Jersey,South Brunswick,50090,2007 Zagora St,New Jersy,Booth Frank,BoothFrank@gmail.com,15883846698,17-Feb-14,Purchasing Clerk,Storage,Corsair Vengeance LPX,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,278.08,1099.99,Alvaro Hooper,"Via Notoriosa 1941, Firenze, ",500,alvaro.hooper@adm.com,7687709101,Shipped,02-Jan-17,123,68.06,111
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Boutwell Bonalyn,BoutwellBonalyn@gmail.com,16363837624,16-Feb-15,Purchasing Manager,Storage,G.Skill Ripjaws 4 Series,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,219.96,1055.99,Lurline Dennis,"Via Notoriosa 1943, Firenze, ",2400,lurline.dennis@freddiemac.com,8710991092,Shipped,14-Dec-15,58,572.96,119
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Bozzi Charles,BozziCharles@gmail.com,16998122567,30-Sep-13,Sales Manager,Storage,Kingston HyperX Beast,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,154.14,863.05,Aurea Sanders,"Via Luminosa 162, Tellaro, ",700,aurea.sanders@pepsico.com,7877654123,Pending,01-Dec-15,67,1204.98,119
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Brill Donna,BrillDonna@gmail.com,15897136211,02-Apr-12,Sales Manager,Storage,Crucial,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:2x16GBSize:32GB",580.33,231.66,811.99,Stacia Rutledge,"Via Di Firenze 231, Tellaro,",700,stacia.rutledge@utc.com,18920998272,Pending,01-Dec-16,106,588.95,120
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Brown Mia,BrownMia@gmail.com,15201679612,27-Oct-08,Sales Manager,Storage,Corsair Vengeance Pro,"Speed:DDR3-2133,Type:240-pin DIMM,CAS:11Module:8x8GBSize:64GB",596.25,212.67,808.92,Philomena Elliott,"Via Frenzy 6903, Tellaro, ",3600,philomena.elliott@aetna.com,16778725246,Canceled,30-Nov-16,62,66.89,120
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Buccheri Joseph,BuccheriJoseph@gmail.com,26531027628,29-Sep-14,Sales Manager,Storage,Corsair Dominator Platinum,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",700.5,104.49,804.99,Gonzalo Stone,"Piazza Quattre Stagioni 4, San Giminiano, ",3600,gonzalo.stone@lowes.com,7877876654,Shipped,01-Nov-17,78,299.89,121
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Bugali Josephine,BugaliJosephine@gmail.com,26561577656,11-Nov-13,Sales Manager,Storage,G.Skill Trident Z RGB,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",622.47,177.52,799.99,So Hardin,"Via Notoriosa 1932, Tellaro,",3600,so.hardin@ups.com,1209009812,Pending,27-Oct-15,146,635.99,122
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Bunbury Jessica,BunburyJessica@gmail.com,26590410851,15-Aug-11,Sales Representative,Storage,Crucial,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,194.96,799,Lauren Rodriquez,"2034 Sabrina Rd, Samutprakarn,",3700,lauren.rodriquez@aig.com,8991092010,Canceled,28-Oct-15,45,731.99,122
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Burke Joelle,BurkeJoelle@gmail.com,26537828071,05-Mar-12,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,174.95,768.99,Loan Patton,"Ruella Delle Spiriti, Milano,",500,loan.patton@prudential.com,7787102911,Shipped,21-Jun-16,50,948.99,122
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Burkett Benjamin,BurkettBenjamin@gmail.com,26523655356,04-Apr-11,Sales Representative,Storage,Crucial,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,175.98,766.11,Ha Lowe,"Via Delle Capeletti 52, San Giminiano, ",1500,ha.lowe@intel.com,18920998222,Shipped,21-Jun-13,119,739.99,123
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cady Max,CadyMax@gmail.com,26595011322,15-Aug-11,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,113.16,760.99,Alexandra Mcgowan,"Via Delli Capelli 2, San Giminiano,",700,alexandra.mcgowan@humana.com,8911211211,Canceled,21-Jun-16,77,419.99,123
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Candie Calvin,CandieCalvin@gmail.com,26578277683,28-Jan-16,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,202.19,758.99,Melissa Nichols,"1593 Silverado St, Bangalore, Kar",5000,melissa.nichols@disney.com,1244315261,Shipped,14-Jun-16,120,721.99,124
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Carabbio Judith,CarabbioJudith@gmail.com,26504586171,11-Nov-13,Sales Representative,Storage,Corsair Dominator Platinum,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,140.1,749.99,Keesha Cohen,"1602 Sholay St, Chennai, Tam",1500,keesha.cohen@cisco.com,1355410091,Pending,13-Jun-16,62,1499.89,124
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Carey Michael,CareyMichael@gmail.com,26561396427,31-Mar-14,Sales Representative,Storage,Kingston,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,91.15,741.63,Elvera Benson,"1607 Sangam Blvd, New Delhi,",5000,elvera.benson@pfizer.com,87220191821,Canceled,17-Mar-17,97,939.49,125
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Carr Claudia,CarrClaudia@gmail.com,26589440240,30-Jun-16,Sales Representative,Storage,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,125.46,734.99,Lanora Ray,"514 W Superior St, Kokomo, IN",100,lanora.ray@dow.com,9988018291,Shipped,21-Feb-17,33,1249,125
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Carter Michelle,CarterMichelle@gmail.com,26592192850,18-Aug-14,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,166.6,731.99,Jimmy Weber,"2515 Bloyd Ave, Indianapolis, IN",100,jimmy.weber@sysco.com,18920998273,Shipped,21-Feb-17,134,710.99,109
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Chace Beatrice,ChaceBeatrice@gmail.com,26522661720,29-Sep-14,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",601.56,124.43,725.99,Mae Wilkinson,"8768 N State Rd 37, Bloomington, IN",100,mae.wilkinson@fedex.com,1255411091,Shipped,17-Feb-16,105,635.99,110
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Champaigne Brian,ChampaigneBrian@gmail.com,26565429792,06-Sep-16,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",532.27,190.72,722.99,Lino Noble,"6445 Bay Harbor Ln, Indianapolis, IN",100,lino.noble@caterpillar.com,18920998572,Canceled,17-Feb-16,129,863.05,111
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Chan Lin,ChanLin@gmail.com,26517224537,12-May-14,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,118.77,721.99,Kathie Jordan,"4019 W 3Rd St, Bloomington, IN',100,",100,kathie.jordan@lockheedmartin.com,125510191991,Pending,10-Feb-17,52,1844.89,111
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Chang Donovan,ChangDonovan@gmail.com,26568600526,08-Jul-13,Sales Representative,Storage,Corsair Dominator Platinum,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,103.46,719.99,Heike Emerson,"1608 Portage Ave, South Bend, IN",100,heike.emerson@newyorklife.com,1266171888,Shipped,10-Feb-17,108,1249,112
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Chigurh Anton,ChigurhAnton@gmail.com,26512270202,14-May-12,Sales Representative,Storage,Corsair Dominator Platinum,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",538.55,181.44,719.99,Princes Jones,"23943 Us Highway 33, Elkhart, IN",100,princess.jones@uhsinc.com,1255413091,Canceled,10-Feb-17,131,635.99,113
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Chivukula Enola,ChivukulaEnola@gmail.com,26549962703,27-Jun-11,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",585.26,128.73,713.99,Doretha Tyler,"136 E Market St # 800, Indianapolis, IN",100,doretha.tyler@coca-colacompany,10998872711,Shipped,02-Jan-17,82,1299.73,113
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cierpiszewski Caroline,CierpiszewskiCaroline@gmail.com,26501580180,03-Oct-11,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",533.21,180.78,713.99,Emilio Duncan,"1905 College St, South Bend, IN",100,emilio.duncan@hcahealthcare.com,18981092999,Pending,14-Dec-15,66,329.99,114
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Clayton Rick,ClaytonRick@gmail.com,26568959077,05-Sep-12,Sales Representative,Storage,G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",580.21,124.78,704.99,Glinda Lambert,"3512 Rockville Rd # 137C, Indianapolis, IN",200,glinda.lambert@ingrammicro.com,9800121211,Canceled,01-Dec-15,112,2699.99,134
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cloninger Jennifer,CloningerJennifer@gmail.com,26551385856,16-May-11,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,86.36,704.99,Emery Schneider,"1303 E University St, Bloomington, IN",200,emery.schneider@owens-minor,2311091211,Pending,01-Dec-16,107,150.99,135
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Close Phil,ClosePhil@gmail.com,26591303944,30-Aug-10,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,71.34,704.99,Amado Jefferson,"115 N Weinbach Ave, Evansville, IN",200,amado.jefferson@energytransfer.com,9800192819,Canceled,30-Nov-16,98,2009.46,135
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Clukey Elijian,ClukeyElijian@gmail.com,26510443827,06-Jul-16,Sales Representative,Storage,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",565.73,134.26,699.99,Hisako Herrera,"2067 Rollett Ln, Evansville, IN",200,hisako.herrera@tysonfoods.com,6577099912,Canceled,01-Nov-17,89,43.99,136
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cockel James,CockelJames@gmail.com,26553686374,08-Jul-13,Sales Representative,Storage,Corsair Dominator Platinum,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",578.46,121.43,699.89,Jamee Mclaughlin,"1105 E Allendale Dr, Bloomington, IN",200,jamee.mclaughlin@aa.com,12667686661,Pending,27-Oct-15,70,469.99,109
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cole Spencer,ColeSpencer@gmail.com,26569902213,11-Jul-11,Sales Representative,Storage,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,103.59,699.01,Audrie Cannon,"18305 Van Dyke St, Detroit, MI",200,audrie.cannon@delta.com,156533219091,Canceled,28-Oct-15,32,892,109
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Corleone Michael,CorleoneMichael@gmail.com,26545381268,20-Jul-10,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,78.37,695.99,Lacey Walters,"Lucas Dr Bldg 348, Detroit, MI",200,lacey.walters@charter.com,17655410990,Shipped,28-Oct-16,34,1638.89,109
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Corleone Vito,CorleoneVito@gmail.com,26511718831,05-Jan-09,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",577.25,118.74,695.99,Weldon Robinson,"1801 Monroe Ave Nw, Grand Rapids, MI",200,weldon.robinson@nationwide.com,15652314151,Shipped,28-Oct-15,138,704.99,125
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cornett Lisa,CornettLisa@gmail.com,26516974639,05-Jan-15,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,169.21,686.99,Solange Gates,"4925 Kendrick St Se, Grand Rapids, MI",200,solange.gates@johnsoncontrols.com,6567100918,Shipped,19-Sep-16,75,16.99,161
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Costello Frank,CostelloFrank@gmail.com,26564076902,30-Mar-15,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,140.35,686.99,Jame Calhoun,"3310 Dixie Ct, Saginaw, MI",200,jame.calhoun@bestbuy.com,9165241100,Shipped,14-Sep-16,47,1019.99,161
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Crimmings   Jean,CrimmingsJean@gmail.com,26572926050,06-Jul-16,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,78.59,680.99,Stefan Walters,"113 Washington Sq N, Lansing, MI",200,stefan.walters@merck.com,8710991121,Shipped,12-Jul-16,83,704.99,165
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Cross Noah,CrossNoah@gmail.com,21682548350,10-Nov-14,Sales Representative,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,131.94,677.99,Arlene Elliott,"2500 S Pennsylvania Ave, Lansing, MI",200,arlene.elliott@advanceautoparts.com,7766181911,Pending,18-Mar-17,40,1388.89,166
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Daneault Lynn,DaneaultLynn@gmail.com,21682684540,05-May-14,Sales Representative,Storage,Kingston,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",556.84,114.54,671.38,Sofia Burnett,"3213 S Cedar St, Lansing, MI",200,sofia.burnett@libertymutual.com,9118291211,Pending,07-Jan-17,121,289.79,148
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Daniele Ann,DanieleAnn@gmail.com,21619929588,10-Nov-14,Sales Representative,Storage,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,122.36,659.99,Christal Grant,"6654 W Lafayette St, Detroit, MI",200,christal.grant@gs.com,7877212261,Canceled,05-Jan-17,42,2774.98,169
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Darson Jene'ya,DarsonJene@gmail.com'ya,21636972880,02-Jul-12,Shipping Clerk,Storage,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,86.52,653.5,Violeta Stokes,"27 Benton Rd, Saginaw, MI",200,violeta.stokes@honeywell.com,12554132221,Shipped,08-Feb-16,66,660,169
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Davis Daniel,DavisDaniel@gmail.com,21630934934,07-Nov-11,Shipping Clerk,Storage,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,142.67,649.99,Jackeline Finley,"8201 Livernois Ave, Detroit, MI",300,jackeline.finley@mastercard.com,7876554433,Canceled,01-Feb-17,52,829.99,170
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Dee Randy,DeeRandy@gmail.com,21626070119,09-Jul-18,Shipping Clerk,Storage,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,74.29,645.99,Heidy Massey,"3100 E Eisenhower Pky # 100, Ann Arbor, MI",300,heidy.massey@massmutual.com,7899078654,Pending,17-Nov-16,38,1756,155
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,DeGweck  James,DeGweckJames@gmail.com,21681891078,16-May-11,Shipping Clerk,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,146.9,645.99,Yolando Wilkerson,"952 Vassar Dr, Kalamazoo, MI",400,yolando.wilkerson@oracle.com,16541098881,Canceled,20-Feb-17,123,1064.99,179
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,"DelBosque, Keyla",DelBosquKeyla@gmail.com,21612573006,09-Jan-12,Shipping Clerk,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,192.66,645.2,Lucinda Hurley,"150 W Jefferson Ave # 2500, Detroit, MI",400,lucinda.hurley@morganstanley.com,17182652412,Canceled,14-Feb-17,86,338.99,106
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Delarge Alex,DelargeAlex@gmail.com,21677684639,29-Sep-14,Shipping Clerk,Storage,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",474.18,169.82,644,Gita Logan,"40 Pearl St Nw # 1020, Grand Rapids, MI",400,gita.logan@cigna.com,8988761098,Canceled,14-Feb-17,74,353.98,106
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Demita Carla,DemitaCarla@gmail.com,21695997331,04-Apr-11,Shipping Clerk,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,130.06,640.99,Felicita Alston,"301 E Genesee Ave, Saginaw, MI",400,felicita.alston@unitedcontinentalholdings.com,8987665541,Pending,24-Jan-17,98,1759.99,106
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,Desimone Carl,DesimoneCarl@gmail.com,21641289850,07-Jul-14,Shipping Clerk,Storage,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",450.36,190.63,640.99,Lela Ewing,"9936 Dexter Ave, Detroit, MI",400,lela.ewing@allstate.com,9109912512,Shipped,29-Nov-16,136,43.99,107
North  America,United States of America,Washington,Seattle,98199,2004 Charade Rd,Seattle Washington,DeVito Tommy,DeVitoTommy@gmail.com,21627520190,15-Feb-17,Shipping Clerk,Storage,Kingston,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,164.21,635.99,Gabriel Pollard,"1660 University Ter, Ann Arbor, MI",400,gabriel.pollard@tiaa.org,7761525121,Pending,29-Nov-16,50,1844.89,108
North America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Dietrich Jenna,DietrichJenna@gmail.com,21618112246,20-Feb-12,Shipping Clerk,Mother Board,Intel DP35DPM,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,163.57,789.79,Shandra Higgins,"10315 Hickman Rd, Des Moines, IA",500,shandra.higgins@chsinc.com,7876544409,Shipped,29-Nov-16,71,644,125
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,DiNocco Lily,DiNoccoLily@gmail.com,21675752905,07-Jan-13,Shipping Clerk,Mother Board,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,66.98,649,Thomasena Pickett,"1928 Sherwood Dr, Council Bluffs, IA",500,thomasena.pickett@americanexpress.com,7899091542,Shipped,28-Sep-17,54,1099.99,131
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Dobrin Denisa,DobrinDenis@gmail.com,21679669628,02-Apr-12,Shipping Clerk,Mother Board,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,93.1,573.99,Aaron Holder,"2102 E Kimberly Rd, Davenport, IA",500,aaron.holder@gilead.com,6765443212,Pending,27-Sep-17,137,647.99,117
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Dolan Linda,DolanLinda@gmail.com,21662099581,05-Jan-15,Shipping Clerk,Mother Board,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,113.96,572.96,Carlos Moody,"221 3Rd Ave Se # 300, Cedar Rapids, IA",500,carlos.moody@publix.com,15676555431,Shipped,27-Sep-16,35,136.69,118
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Dougall Eric,DougallEric@gmail.com,21621194805,05-Jan-14,Shipping Clerk,Mother Board,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,57.45,561.59,Javier Kim,"2120 Heights Dr, Eau Claire, WI",500,javier.kim@generaldynamics.com,18727717281,Canceled,27-Sep-17,47,394.99,118
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Driver Elle,DriverElle@gmail.com,21628531974,10-Jan-11,Shipping Clerk,Mother Board,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,134.59,549.59,Fran Battle,"6555 W Good Hope Rd, Milwaukee, WI",600,fran.battle@tjx.com,9819981012,Pending,16-Aug-16,96,59.99,125
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Dunn Amy,DunnAmy@gmail.com,21683278610,18-Sep-14,Shipping Clerk,Mother Board,Supermicro H8DG6-F,"CPU:G34 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:512GB",416.64,109.35,525.99,Shelia Brewer,"1314 N Stoughton Rd, Madison, WI",600,shelia.brewer@conocophillips.com,17877729112,Shipped,27-May-16,106,2015.11,126
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Dunne Amy,DunneAmy@gmail.com,21641982483,26-Apr-10,Shipping Clerk,Mother Board,Asus Rampage V Edition 10,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",452.5,67.49,519.99,Jeri Randall,"6161 N 64Th St, Milwaukee, WI",700,jeri.randall@nike.com,7687109010,Canceled,27-May-17,84,2042.69,126
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Eaton Marianne,EatonMarianne@gmail.com,21615525717,04-Apr-11,Shipping Clerk,Mother Board,Gigabyte GA-Z270X-Gaming 9,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",380.05,123.93,503.98,Jermaine Cote,"11016 W Lincoln Ave, Milwaukee, WI",700,jermaine.cote@wfscorp.com,78776554001,Pending,27-May-17,60,525.99,127
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Engdahl Jean,EngdahlJean@gmail.com,21614304032,10-Nov-14,Shipping Clerk,Mother Board,Gigabyte X299 AORUS Gaming 9,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",395.24,104.75,499.99,Kenneth Simmons,"615 N Sherman Ave, Madison, WI",700,kenneth.simmons@3m.com,9088787811,Shipped,26-May-16,127,759.99,128
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,England Rex,EnglandRex@gmail.com,21653942147,31-Mar-14,Shipping Clerk,Mother Board,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,135.2,499.99,Dulce Matthews,"512 E Grand Ave, Beloit, WI",700,dulce.matthews@mondelezinternational.com,9988771122,Canceled,07-Sep-16,126,417.98,131
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Erilus Angela,ErilusAngela@gmail.com,21630070620,07-Jul-14,Stock Clerk,Mother Board,Asus PRIME X299-DELUXE,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",409.92,77.38,487.3,Kristle Cain,"5235 N Ironwood Ln, Milwaukee, WI",700,kristle.cain@exeloncorp.com,7876554312,Pending,07-Sep-16,146,1449.98,133
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Estremera Miguel,EstremeraMiguel@gmail.com,21663808048,02-Apr-12,Stock Clerk,Mother Board,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,53.6,482.49,Erika Murray,"322 E Michigan St, Milwaukee, WI",700,erika.murray@21cf.com,1126761091,Shipped,24-Aug-16,64,402.99,133
